product_id,total_stock,total_sales,stock_to_sales_ratio,risk_level,product_name
709,242.0,48.0,5.041666666666667,Rủi ro cao: Tồn kho lớn so với doanh số,P&G Man Thượng Hạng 250ml
722,121.0,24.0,5.041666666666667,Rủi ro cao: Tồn kho lớn so với doanh số,Nestlé Hear Vị Mới 500ml
646,121.0,24.0,5.041666666666667,Rủi ro cao: Tồn kho lớn so với doanh số,Ajinomoto Ten Thượng Hạng 250ml
580,257.0,51.0,5.03921568627451,Rủi ro cao: Tồn kho lớn so với doanh số,P&G Sound Thượng Hạng 1L
1288,151.0,30.0,5.033333333333333,Rủi ro cao: Tồn kho lớn so với doanh số,Acecook Read Thượng Hạng 250ml
1235,156.0,31.0,5.032258064516129,Rủi ro cao: Tồn kho lớn so với doanh số,Orion Throw Dinh Dưỡng 1L
452,216.0,43.0,5.023255813953488,Rủi ro cao: Tồn kho lớn so với doanh số,PepsiCo House Thượng Hạng 500ml
89,236.0,47.0,5.0212765957446805,Rủi ro cao: Tồn kho lớn so với doanh số,Vinamilk Hospital Premium 330ml
1278,200.0,40.0,5.0,Rủi ro cao: Tồn kho lớn so với doanh số,Ajinomoto Big Premium 500g
1541,240.0,48.0,5.0,Rủi ro cao: Tồn kho lớn so với doanh số,TH True Milk Capital Thượng Hạng 500g
1190,275.0,55.0,5.0,Rủi ro cao: Tồn kho lớn so với doanh số,Acecook Age Thượng Hạng 100g
1564,125.0,25.0,5.0,Rủi ro cao: Tồn kho lớn so với doanh số,Vinamilk Stay Thượng Hạng 1kg
189,105.0,21.0,5.0,Rủi ro cao: Tồn kho lớn so với doanh số,Suntory However Premium 100g
231,185.0,37.0,5.0,Rủi ro cao: Tồn kho lớn so với doanh số,Ajinomoto Response Premium 500g
1023,260.0,52.0,5.0,Rủi ro cao: Tồn kho lớn so với doanh số,Suntory Remain Premium 1kg
71,294.0,59.0,4.983050847457627,Rủi ro cao: Tồn kho lớn so với doanh số,Suntory Example Dinh Dưỡng 1L
1114,243.0,49.0,4.959183673469388,Rủi ro cao: Tồn kho lớn so với doanh số,TH True Milk Increase Đặc Biệt 500g
107,188.0,38.0,4.947368421052632,Rủi ro cao: Tồn kho lớn so với doanh số,Unilever Next Đặc Biệt 100g
1021,346.0,70.0,4.942857142857143,Rủi ro cao: Tồn kho lớn so với doanh số,TH True Milk Free Dinh Dưỡng 250ml
858,84.0,17.0,4.9411764705882355,Rủi ro cao: Tồn kho lớn so với doanh số,Vinamilk Yeah Đặc Biệt 1L
1413,311.0,63.0,4.936507936507937,Rủi ro cao: Tồn kho lớn so với doanh số,Ajinomoto Offer Thượng Hạng 100g
1866,365.0,74.0,4.9324324324324325,Rủi ro cao: Tồn kho lớn so với doanh số,TH True Milk Would Đặc Biệt 1kg
1855,187.0,38.0,4.921052631578948,Rủi ro cao: Tồn kho lớn so với doanh số,TH True Milk Alone Thượng Hạng 1L
1123,236.0,48.0,4.916666666666667,Rủi ro cao: Tồn kho lớn so với doanh số,Vinamilk Leave Dinh Dưỡng 500g
823,285.0,58.0,4.913793103448276,Rủi ro cao: Tồn kho lớn so với doanh số,PepsiCo Until Đặc Biệt 500ml
1423,393.0,80.0,4.9125,Rủi ro cao: Tồn kho lớn so với doanh số,Ajinomoto Kitchen Thượng Hạng 1kg
842,167.0,34.0,4.911764705882353,Rủi ro cao: Tồn kho lớn so với doanh số,Suntory Contain Thượng Hạng 250ml
406,206.0,42.0,4.904761904761905,Rủi ro cao: Tồn kho lớn so với doanh số,TH True Milk Gas Thượng Hạng 700ml
889,98.0,20.0,4.9,Rủi ro cao: Tồn kho lớn so với doanh số,Acecook Yeah Thượng Hạng 250ml
479,88.0,18.0,4.888888888888889,Rủi ro cao: Tồn kho lớn so với doanh số,Acecook Energy Thượng Hạng 1kg
66,342.0,70.0,4.885714285714286,Rủi ro cao: Tồn kho lớn so với doanh số,P&G Imagine Vị Mới 1kg
138,244.0,50.0,4.88,Rủi ro cao: Tồn kho lớn so với doanh số,Orion Lawyer Đặc Biệt 500ml
1978,39.0,8.0,4.875,Rủi ro cao: Tồn kho lớn so với doanh số,TH True Milk Though Vị Mới 250ml
116,229.0,47.0,4.872340425531915,Rủi ro cao: Tồn kho lớn so với doanh số,P&G Test Vị Mới 1L
432,185.0,38.0,4.868421052631579,Rủi ro cao: Tồn kho lớn so với doanh số,P&G Owner Dinh Dưỡng 250ml
925,185.0,38.0,4.868421052631579,Rủi ro cao: Tồn kho lớn so với doanh số,Acecook Manage Đặc Biệt 500ml
1418,331.0,68.0,4.867647058823529,Rủi ro cao: Tồn kho lớn so với doanh số,Orion Religious Vị Mới 100g
1257,204.0,42.0,4.857142857142857,Rủi ro cao: Tồn kho lớn so với doanh số,Ajinomoto Throughout Đặc Biệt 250ml
1210,262.0,54.0,4.851851851851852,Rủi ro cao: Tồn kho lớn so với doanh số,Suntory Center Thượng Hạng 700ml
217,169.0,35.0,4.828571428571428,Rủi ro cao: Tồn kho lớn so với doanh số,Acecook Reason Đặc Biệt 1kg
2004,347.0,72.0,4.819444444444445,Rủi ro cao: Tồn kho lớn so với doanh số,PepsiCo Knowledge Dinh Dưỡng 1kg
476,318.0,66.0,4.818181818181818,Rủi ro cao: Tồn kho lớn so với doanh số,TH True Milk Idea Premium 500g
1879,149.0,31.0,4.806451612903226,Rủi ro cao: Tồn kho lớn so với doanh số,P&G Poor Đặc Biệt 100g
1041,120.0,25.0,4.8,Rủi ro cao: Tồn kho lớn so với doanh số,P&G Sure Đặc Biệt 500g
571,115.0,24.0,4.791666666666667,Rủi ro cao: Tồn kho lớn so với doanh số,PepsiCo History Vị Mới 500ml
1475,297.0,62.0,4.790322580645161,Rủi ro cao: Tồn kho lớn so với doanh số,Suntory Break Dinh Dưỡng 330ml
2009,91.0,19.0,4.7894736842105265,Rủi ro cao: Tồn kho lớn so với doanh số,Nestlé Run Dinh Dưỡng 700ml
710,225.0,47.0,4.787234042553192,Rủi ro cao: Tồn kho lớn so với doanh số,PepsiCo When Vị Mới 1kg
738,153.0,32.0,4.78125,Rủi ro cao: Tồn kho lớn so với doanh số,P&G Work Thượng Hạng 1L
795,239.0,50.0,4.78,Rủi ro cao: Tồn kho lớn so với doanh số,Orion News Dinh Dưỡng 700ml
1865,43.0,9.0,4.777777777777778,Rủi ro cao: Tồn kho lớn so với doanh số,Ajinomoto If Đặc Biệt 700ml
1113,277.0,58.0,4.775862068965517,Rủi ro cao: Tồn kho lớn so với doanh số,P&G Compare Vị Mới 1kg
1343,100.0,21.0,4.761904761904762,Rủi ro cao: Tồn kho lớn so với doanh số,Orion Land Thượng Hạng 1L
483,100.0,21.0,4.761904761904762,Rủi ro cao: Tồn kho lớn so với doanh số,Unilever Treat Vị Mới 250ml
1188,395.0,83.0,4.759036144578313,Rủi ro cao: Tồn kho lớn so với doanh số,Orion Ask Đặc Biệt 500ml
1599,57.0,12.0,4.75,Rủi ro cao: Tồn kho lớn so với doanh số,Vinamilk Cold Đặc Biệt 500g
1071,166.0,35.0,4.742857142857143,Rủi ro cao: Tồn kho lớn so với doanh số,TH True Milk Kind Đặc Biệt 100g
984,327.0,69.0,4.739130434782608,Rủi ro cao: Tồn kho lớn so với doanh số,PepsiCo Million Thượng Hạng 700ml
161,175.0,37.0,4.72972972972973,Rủi ro cao: Tồn kho lớn so với doanh số,Vinamilk Chair Premium 500ml
505,104.0,22.0,4.7272727272727275,Rủi ro cao: Tồn kho lớn so với doanh số,Ajinomoto Interview Dinh Dưỡng 100g
69,52.0,11.0,4.7272727272727275,Rủi ro cao: Tồn kho lớn so với doanh số,P&G Event Vị Mới 1L
791,245.0,52.0,4.711538461538462,Rủi ro cao: Tồn kho lớn so với doanh số,Orion Whole Thượng Hạng 250ml
1337,334.0,71.0,4.704225352112676,Rủi ro cao: Tồn kho lớn so với doanh số,Orion Maintain Thượng Hạng 250ml
2031,108.0,23.0,4.695652173913044,Rủi ro cao: Tồn kho lớn so với doanh số,Unilever Small Dinh Dưỡng 250ml
1346,324.0,69.0,4.695652173913044,Rủi ro cao: Tồn kho lớn so với doanh số,Ajinomoto Report Đặc Biệt 700ml
223,272.0,58.0,4.689655172413793,Rủi ro cao: Tồn kho lớn so với doanh số,PepsiCo Skill Thượng Hạng 1kg
786,136.0,29.0,4.689655172413793,Rủi ro cao: Tồn kho lớn so với doanh số,TH True Milk Start Thượng Hạng 500g
1372,89.0,19.0,4.684210526315789,Rủi ro cao: Tồn kho lớn so với doanh số,Suntory Election Dinh Dưỡng 250ml
109,220.0,47.0,4.680851063829787,Rủi ro cao: Tồn kho lớn so với doanh số,Vinamilk Space Vị Mới 100g
1649,145.0,31.0,4.67741935483871,Rủi ro cao: Tồn kho lớn so với doanh số,Suntory Large Đặc Biệt 330ml
504,285.0,61.0,4.672131147540983,Rủi ro cao: Tồn kho lớn so với doanh số,Unilever Mean Premium 500g
1457,299.0,64.0,4.671875,Rủi ro cao: Tồn kho lớn so với doanh số,Orion Sound Đặc Biệt 700ml
82,112.0,24.0,4.666666666666667,Rủi ro cao: Tồn kho lớn so với doanh số,Unilever Economy Premium 700ml
949,42.0,9.0,4.666666666666667,Rủi ro cao: Tồn kho lớn so với doanh số,Suntory Fill Premium 500ml
874,200.0,43.0,4.651162790697675,Rủi ro cao: Tồn kho lớn so với doanh số,P&G If Dinh Dưỡng 1kg
1582,172.0,37.0,4.648648648648648,Rủi ro cao: Tồn kho lớn so với doanh số,TH True Milk Appear Premium 250ml
166,79.0,17.0,4.647058823529412,Rủi ro cao: Tồn kho lớn so với doanh số,Unilever Network Thượng Hạng 100g
399,130.0,28.0,4.642857142857143,Rủi ro cao: Tồn kho lớn so với doanh số,TH True Milk Cup Vị Mới 1kg
1175,125.0,27.0,4.62962962962963,Rủi ro cao: Tồn kho lớn so với doanh số,TH True Milk President Thượng Hạng 1kg
918,236.0,51.0,4.627450980392157,Rủi ro cao: Tồn kho lớn so với doanh số,Acecook My Đặc Biệt 1kg
1412,148.0,32.0,4.625,Rủi ro cao: Tồn kho lớn so với doanh số,Ajinomoto Population Đặc Biệt 500g
1442,74.0,16.0,4.625,Rủi ro cao: Tồn kho lớn so với doanh số,TH True Milk Population Đặc Biệt 500ml
159,333.0,72.0,4.625,Rủi ro cao: Tồn kho lớn so với doanh số,P&G Easy Thượng Hạng 500ml
295,37.0,8.0,4.625,Rủi ro cao: Tồn kho lớn so với doanh số,Suntory Old Thượng Hạng 1kg
883,254.0,55.0,4.618181818181818,Rủi ro cao: Tồn kho lớn so với doanh số,Acecook Seat Premium 500ml
235,143.0,31.0,4.612903225806452,Rủi ro cao: Tồn kho lớn so với doanh số,P&G Rather Premium 330ml
1943,226.0,49.0,4.612244897959184,Rủi ro cao: Tồn kho lớn so với doanh số,Ajinomoto Street Đặc Biệt 500g
1896,226.0,49.0,4.612244897959184,Rủi ro cao: Tồn kho lớn so với doanh số,Nestlé Idea Vị Mới 100g
1179,106.0,23.0,4.608695652173913,Rủi ro cao: Tồn kho lớn so với doanh số,Nestlé Oil Dinh Dưỡng 1L
542,152.0,33.0,4.606060606060606,Rủi ro cao: Tồn kho lớn so với doanh số,Orion Should Dinh Dưỡng 500g
1744,285.0,62.0,4.596774193548387,Rủi ro cao: Tồn kho lớn so với doanh số,Ajinomoto Return Đặc Biệt 330ml
1138,239.0,52.0,4.596153846153846,Rủi ro cao: Tồn kho lớn so với doanh số,Suntory Sister Đặc Biệt 100g
1623,170.0,37.0,4.594594594594595,Rủi ro cao: Tồn kho lớn so với doanh số,PepsiCo Statement Premium 330ml
837,147.0,32.0,4.59375,Rủi ro cao: Tồn kho lớn so với doanh số,Orion Score Vị Mới 330ml
1213,266.0,58.0,4.586206896551724,Rủi ro cao: Tồn kho lớn so với doanh số,Orion Building Premium 700ml
970,188.0,41.0,4.585365853658536,Rủi ro cao: Tồn kho lớn so với doanh số,Vinamilk Light Premium 500ml
750,165.0,36.0,4.583333333333333,Rủi ro cao: Tồn kho lớn so với doanh số,Acecook Bag Premium 700ml
816,256.0,56.0,4.571428571428571,Rủi ro cao: Tồn kho lớn so với doanh số,P&G Husband Thượng Hạng 1kg
489,169.0,37.0,4.5675675675675675,Rủi ro cao: Tồn kho lớn so với doanh số,P&G Hit Dinh Dưỡng 1kg
454,146.0,32.0,4.5625,Rủi ro cao: Tồn kho lớn so với doanh số,P&G Son Đặc Biệt 330ml
1859,255.0,56.0,4.553571428571429,Rủi ro cao: Tồn kho lớn so với doanh số,Acecook Part Vị Mới 100g
1348,200.0,44.0,4.545454545454546,Rủi ro cao: Tồn kho lớn so với doanh số,Orion Process Thượng Hạng 1L
5,154.0,34.0,4.529411764705882,Rủi ro cao: Tồn kho lớn so với doanh số,CHIN-SU Tương ớt 500g
634,267.0,59.0,4.52542372881356,Rủi ro cao: Tồn kho lớn so với doanh số,P&G Any Dinh Dưỡng 100g
255,190.0,42.0,4.523809523809524,Rủi ro cao: Tồn kho lớn so với doanh số,Suntory Evening Thượng Hạng 700ml
1886,104.0,23.0,4.521739130434782,Rủi ro cao: Tồn kho lớn so với doanh số,Suntory List Dinh Dưỡng 330ml
1996,321.0,71.0,4.52112676056338,Rủi ro cao: Tồn kho lớn so với doanh số,Unilever Indeed Thượng Hạng 500ml
472,122.0,27.0,4.518518518518518,Rủi ro cao: Tồn kho lớn so với doanh số,TH True Milk Production Dinh Dưỡng 100g
1248,135.0,30.0,4.5,Rủi ro cao: Tồn kho lớn so với doanh số,Acecook There Đặc Biệt 700ml
150,252.0,56.0,4.5,Rủi ro cao: Tồn kho lớn so với doanh số,Nestlé Could Dinh Dưỡng 1kg
190,135.0,30.0,4.5,Rủi ro cao: Tồn kho lớn so với doanh số,TH True Milk Carry Dinh Dưỡng 500ml
115,359.0,80.0,4.4875,Rủi ro cao: Tồn kho lớn so với doanh số,Vinamilk Carry Đặc Biệt 500g
101,206.0,46.0,4.478260869565218,Rủi ro cao: Tồn kho lớn so với doanh số,PepsiCo Southern Vị Mới 330ml
1086,188.0,42.0,4.476190476190476,Rủi ro cao: Tồn kho lớn so với doanh số,P&G Probably Vị Mới 500ml
1667,237.0,53.0,4.471698113207547,Rủi ro cao: Tồn kho lớn so với doanh số,Ajinomoto Education Dinh Dưỡng 330ml
568,107.0,24.0,4.458333333333333,Rủi ro cao: Tồn kho lớn so với doanh số,Nestlé Power Dinh Dưỡng 500g
1619,138.0,31.0,4.451612903225806,Rủi ro cao: Tồn kho lớn so với doanh số,Acecook Write Vị Mới 500ml
696,218.0,49.0,4.448979591836735,Rủi ro cao: Tồn kho lớn so với doanh số,Acecook Road Thượng Hạng 100g
1498,329.0,74.0,4.445945945945946,Rủi ro cao: Tồn kho lớn so với doanh số,Nestlé Left Đặc Biệt 330ml
180,151.0,34.0,4.4411764705882355,Rủi ro cao: Tồn kho lớn so với doanh số,Ajinomoto Deal Dinh Dưỡng 1L
78,244.0,55.0,4.4363636363636365,Rủi ro cao: Tồn kho lớn so với doanh số,Ajinomoto Often Đặc Biệt 500g
430,133.0,30.0,4.433333333333334,Rủi ro cao: Tồn kho lớn so với doanh số,Vinamilk Fight Đặc Biệt 500g
1984,124.0,28.0,4.428571428571429,Rủi ro cao: Tồn kho lớn so với doanh số,PepsiCo Risk Đặc Biệt 250ml
1962,168.0,38.0,4.421052631578948,Rủi ro cao: Tồn kho lớn so với doanh số,Ajinomoto Radio Dinh Dưỡng 500ml
142,137.0,31.0,4.419354838709677,Rủi ro cao: Tồn kho lớn so với doanh số,Vinamilk Prepare Thượng Hạng 100g
810,137.0,31.0,4.419354838709677,Rủi ro cao: Tồn kho lớn so với doanh số,PepsiCo Gun Premium 700ml
1261,327.0,74.0,4.418918918918919,Rủi ro cao: Tồn kho lớn so với doanh số,P&G Individual Vị Mới 330ml
1779,106.0,24.0,4.416666666666667,Rủi ro cao: Tồn kho lớn so với doanh số,Orion Best Dinh Dưỡng 100g
134,282.0,64.0,4.40625,Rủi ro cao: Tồn kho lớn so với doanh số,PepsiCo Perform Đặc Biệt 330ml
369,229.0,52.0,4.403846153846154,Rủi ro cao: Tồn kho lớn so với doanh số,Nestlé Certainly Đặc Biệt 500g
982,123.0,28.0,4.392857142857143,Rủi ro cao: Tồn kho lớn so với doanh số,PepsiCo Full Dinh Dưỡng 700ml
686,101.0,23.0,4.391304347826087,Rủi ro cao: Tồn kho lớn so với doanh số,Unilever Majority Premium 500ml
1811,136.0,31.0,4.387096774193548,Rủi ro cao: Tồn kho lớn so với doanh số,Suntory Check Đặc Biệt 500ml
948,219.0,50.0,4.38,Rủi ro cao: Tồn kho lớn so với doanh số,Acecook Performance Thượng Hạng 1L
1775,162.0,37.0,4.378378378378378,Rủi ro cao: Tồn kho lớn so với doanh số,P&G Enough Đặc Biệt 330ml
1018,162.0,37.0,4.378378378378378,Rủi ro cao: Tồn kho lớn so với doanh số,Acecook History Premium 700ml
1034,118.0,27.0,4.37037037037037,Rủi ro cao: Tồn kho lớn so với doanh số,Nestlé Thank Vị Mới 330ml
844,144.0,33.0,4.363636363636363,Rủi ro cao: Tồn kho lớn so với doanh số,Orion Guess Dinh Dưỡng 100g
1019,183.0,42.0,4.357142857142857,Rủi ro cao: Tồn kho lớn so với doanh số,Acecook Allow Premium 1kg
1060,87.0,20.0,4.35,Rủi ro cao: Tồn kho lớn so với doanh số,Acecook Music Premium 500ml
34,139.0,32.0,4.34375,Rủi ro cao: Tồn kho lớn so với doanh số,Anco Xúc xích 500g
966,52.0,12.0,4.333333333333333,Rủi ro cao: Tồn kho lớn so với doanh số,Ajinomoto Style Thượng Hạng 700ml
577,78.0,18.0,4.333333333333333,Rủi ro cao: Tồn kho lớn so với doanh số,Unilever Act Đặc Biệt 250ml
743,264.0,61.0,4.327868852459017,Rủi ro cao: Tồn kho lớn so với doanh số,Nestlé Design Đặc Biệt 330ml
1787,203.0,47.0,4.319148936170213,Rủi ro cao: Tồn kho lớn so với doanh số,TH True Milk Write Dinh Dưỡng 250ml
1704,82.0,19.0,4.315789473684211,Rủi ro cao: Tồn kho lớn so với doanh số,Nestlé Tell Premium 500g
56,125.0,29.0,4.310344827586207,Rủi ro cao: Tồn kho lớn so với doanh số,Vinamilk Especially Dinh Dưỡng 700ml
298,56.0,13.0,4.3076923076923075,Rủi ro cao: Tồn kho lớn so với doanh số,Nestlé Doctor Dinh Dưỡng 500ml
2005,210.0,49.0,4.285714285714286,Rủi ro cao: Tồn kho lớn so với doanh số,Vinamilk Every Đặc Biệt 250ml
592,197.0,46.0,4.282608695652174,Rủi ro cao: Tồn kho lớn so với doanh số,Orion Believe Premium 1kg
754,548.0,128.0,4.28125,Rủi ro cao: Tồn kho lớn so với doanh số,Nestlé Easy Thượng Hạng 250ml
1466,261.0,61.0,4.278688524590164,Rủi ro cao: Tồn kho lớn so với doanh số,Orion Large Premium 1kg
1097,201.0,47.0,4.276595744680851,Rủi ro cao: Tồn kho lớn so với doanh số,Nestlé Blue Thượng Hạng 500ml
1503,141.0,33.0,4.2727272727272725,Rủi ro cao: Tồn kho lớn so với doanh số,Nestlé Indicate Dinh Dưỡng 500g
1664,111.0,26.0,4.269230769230769,Rủi ro cao: Tồn kho lớn so với doanh số,P&G Offer Thượng Hạng 250ml
455,179.0,42.0,4.261904761904762,Rủi ro cao: Tồn kho lớn so với doanh số,Acecook Return Premium 500ml
878,221.0,52.0,4.25,Rủi ro cao: Tồn kho lớn so với doanh số,P&G Theory Premium 100g
1301,259.0,61.0,4.245901639344262,Rủi ro cao: Tồn kho lớn so với doanh số,Suntory Evidence Vị Mới 700ml
1350,382.0,90.0,4.2444444444444445,Rủi ro cao: Tồn kho lớn so với doanh số,Acecook Ready Premium 100g
1561,229.0,54.0,4.2407407407407405,Rủi ro cao: Tồn kho lớn so với doanh số,Orion Front Thượng Hạng 500ml
1013,127.0,30.0,4.233333333333333,Rủi ro cao: Tồn kho lớn so với doanh số,Suntory Imagine Vị Mới 1L
1015,292.0,69.0,4.231884057971015,Rủi ro cao: Tồn kho lớn so với doanh số,Vinamilk Upon Premium 700ml
717,165.0,39.0,4.230769230769231,Rủi ro cao: Tồn kho lớn so với doanh số,Unilever Mrs Premium 500ml
2006,131.0,31.0,4.225806451612903,Rủi ro cao: Tồn kho lớn so với doanh số,P&G Condition Đặc Biệt 700ml
1822,97.0,23.0,4.217391304347826,Rủi ro cao: Tồn kho lớn so với doanh số,Unilever These Thượng Hạng 100g
596,118.0,28.0,4.214285714285714,Rủi ro cao: Tồn kho lớn so với doanh số,Orion Move Thượng Hạng 500g
1445,240.0,57.0,4.2105263157894735,Rủi ro cao: Tồn kho lớn so với doanh số,Vinamilk Candidate Đặc Biệt 500ml
1723,101.0,24.0,4.208333333333333,Rủi ro cao: Tồn kho lớn so với doanh số,Vinamilk Have Thượng Hạng 500ml
1172,122.0,29.0,4.206896551724138,Rủi ro cao: Tồn kho lớn so với doanh số,Acecook Weight Thượng Hạng 1L
886,122.0,29.0,4.206896551724138,Rủi ro cao: Tồn kho lớn so với doanh số,Ajinomoto Resource Đặc Biệt 100g
1435,147.0,35.0,4.2,Rủi ro cao: Tồn kho lớn so với doanh số,Vinamilk Decade Premium 250ml
1958,273.0,65.0,4.2,Rủi ro cao: Tồn kho lớn so với doanh số,Nestlé Rather Đặc Biệt 700ml
313,105.0,25.0,4.2,Rủi ro cao: Tồn kho lớn so với doanh số,Orion Action Thượng Hạng 1kg
495,172.0,41.0,4.195121951219512,Rủi ro cao: Tồn kho lớn so với doanh số,Orion Say Premium 330ml
1611,138.0,33.0,4.181818181818182,Rủi ro cao: Tồn kho lớn so với doanh số,Nestlé Forward Premium 1L
1093,142.0,34.0,4.176470588235294,Rủi ro cao: Tồn kho lớn so với doanh số,Suntory Value Premium 250ml
582,167.0,40.0,4.175,Rủi ro cao: Tồn kho lớn so với doanh số,TH True Milk Fact Vị Mới 250ml
891,321.0,77.0,4.1688311688311686,Rủi ro cao: Tồn kho lớn so với doanh số,Orion Sign Đặc Biệt 100g
1676,125.0,30.0,4.166666666666667,Rủi ro cao: Tồn kho lớn so với doanh số,Vinamilk Scene Vị Mới 100g
557,158.0,38.0,4.157894736842105,Rủi ro cao: Tồn kho lớn so với doanh số,Orion Significant Thượng Hạng 100g
851,108.0,26.0,4.153846153846154,Rủi ro cao: Tồn kho lớn so với doanh số,Unilever Where Đặc Biệt 500g
203,166.0,40.0,4.15,Rủi ro cao: Tồn kho lớn so với doanh số,Orion Involve Thượng Hạng 1L
1882,195.0,47.0,4.148936170212766,Rủi ro cao: Tồn kho lớn so với doanh số,Unilever Whom Vị Mới 250ml
621,170.0,41.0,4.146341463414634,Rủi ro cao: Tồn kho lớn so với doanh số,Suntory Serve Đặc Biệt 330ml
290,344.0,83.0,4.144578313253012,Rủi ro cao: Tồn kho lớn so với doanh số,Vinamilk Cell Đặc Biệt 500ml
393,319.0,77.0,4.142857142857143,Rủi ro cao: Tồn kho lớn so với doanh số,Acecook Fill Dinh Dưỡng 700ml
507,116.0,28.0,4.142857142857143,Rủi ro cao: Tồn kho lớn so với doanh số,Vinamilk Research Dinh Dưỡng 250ml
1064,116.0,28.0,4.142857142857143,Rủi ro cao: Tồn kho lớn so với doanh số,TH True Milk Stay Dinh Dưỡng 250ml
1105,207.0,50.0,4.14,Rủi ro cao: Tồn kho lớn so với doanh số,P&G Forget Đặc Biệt 700ml
7,153.0,37.0,4.135135135135135,Rủi ro cao: Tồn kho lớn so với doanh số,Nam Ngư Nước mắm 750ml
1634,190.0,46.0,4.130434782608695,Rủi ro cao: Tồn kho lớn so với doanh số,Acecook Evening Vị Mới 100g
1644,256.0,62.0,4.129032258064516,Rủi ro cao: Tồn kho lớn so với doanh số,Orion Character Đặc Biệt 1kg
400,70.0,17.0,4.117647058823529,Rủi ro cao: Tồn kho lớn so với doanh số,Ajinomoto The Thượng Hạng 1kg
490,74.0,18.0,4.111111111111111,Rủi ro cao: Tồn kho lớn so với doanh số,PepsiCo Heavy Thượng Hạng 500g
240,115.0,28.0,4.107142857142857,Rủi ro cao: Tồn kho lớn so với doanh số,Unilever From Vị Mới 500g
1087,275.0,67.0,4.104477611940299,Rủi ro cao: Tồn kho lớn so với doanh số,P&G Technology Dinh Dưỡng 500ml
1941,164.0,40.0,4.1,Rủi ro cao: Tồn kho lớn so với doanh số,Orion Environment Thượng Hạng 1L
724,205.0,50.0,4.1,Rủi ro cao: Tồn kho lớn so với doanh số,TH True Milk North Dinh Dưỡng 500g
523,172.0,42.0,4.095238095238095,Rủi ro cao: Tồn kho lớn so với doanh số,Vinamilk Budget Dinh Dưỡng 100g
727,258.0,63.0,4.095238095238095,Rủi ro cao: Tồn kho lớn so với doanh số,Orion Effect Vị Mới 100g
37,90.0,22.0,4.090909090909091,Rủi ro cao: Tồn kho lớn so với doanh số,Vikoda Nước khoáng 1L
922,143.0,35.0,4.085714285714285,Rủi ro cao: Tồn kho lớn so với doanh số,P&G Former Vị Mới 1kg
1615,159.0,39.0,4.076923076923077,Rủi ro cao: Tồn kho lớn so với doanh số,P&G Table Dinh Dưỡng 1L
1919,53.0,13.0,4.076923076923077,Rủi ro cao: Tồn kho lớn so với doanh số,Nestlé Morning Dinh Dưỡng 500ml
1975,395.0,97.0,4.072164948453608,Rủi ro cao: Tồn kho lớn so với doanh số,Ajinomoto Financial Premium 500ml
869,114.0,28.0,4.071428571428571,Rủi ro cao: Tồn kho lớn so với doanh số,Unilever Hotel Vị Mới 250ml
1878,293.0,72.0,4.069444444444445,Rủi ro cao: Tồn kho lớn so với doanh số,Vinamilk Interest Vị Mới 330ml
16,183.0,45.0,4.066666666666666,Rủi ro cao: Tồn kho lớn so với doanh số,Kokomi Mì gói 85g
706,187.0,46.0,4.065217391304348,Rủi ro cao: Tồn kho lớn so với doanh số,PepsiCo Enough Dinh Dưỡng 250ml
1287,134.0,33.0,4.0606060606060606,Rủi ro cao: Tồn kho lớn so với doanh số,Nestlé Consider Thượng Hạng 500ml
695,276.0,68.0,4.0588235294117645,Rủi ro cao: Tồn kho lớn so với doanh số,Nestlé Certainly Thượng Hạng 500g
1819,231.0,57.0,4.052631578947368,Rủi ro cao: Tồn kho lớn so với doanh số,TH True Milk Player Thượng Hạng 1L
660,259.0,64.0,4.046875,Rủi ro cao: Tồn kho lớn so với doanh số,Orion Then Đặc Biệt 1L
1291,263.0,65.0,4.046153846153846,Rủi ro cao: Tồn kho lớn so với doanh số,Unilever Financial Dinh Dưỡng 100g
458,178.0,44.0,4.045454545454546,Rủi ro cao: Tồn kho lớn so với doanh số,TH True Milk Civil Dinh Dưỡng 500ml
1465,105.0,26.0,4.038461538461538,Rủi ro cao: Tồn kho lớn so với doanh số,Unilever Hotel Vị Mới 500g
1862,165.0,41.0,4.024390243902439,Rủi ro cao: Tồn kho lớn so với doanh số,Acecook After Thượng Hạng 250ml
906,289.0,72.0,4.013888888888889,Rủi ro cao: Tồn kho lớn so với doanh số,Vinamilk Grow Vị Mới 500ml
1260,116.0,29.0,4.0,Rủi ro cao: Tồn kho lớn so với doanh số,P&G Become Premium 100g
484,108.0,27.0,4.0,Rủi ro cao: Tồn kho lớn so với doanh số,Acecook Probably Premium 500ml
376,128.0,32.0,4.0,Rủi ro cao: Tồn kho lớn so với doanh số,PepsiCo Medical Dinh Dưỡng 330ml
856,72.0,18.0,4.0,Rủi ro cao: Tồn kho lớn so với doanh số,PepsiCo That Dinh Dưỡng 100g
1491,204.0,51.0,4.0,Rủi ro cao: Tồn kho lớn so với doanh số,Suntory Item Premium 250ml
1666,172.0,43.0,4.0,Rủi ro cao: Tồn kho lớn so với doanh số,PepsiCo Start Dinh Dưỡng 700ml
457,242.0,61.0,3.9672131147540983,Rủi ro cao: Tồn kho lớn so với doanh số,TH True Milk Democratic Dinh Dưỡng 500ml
