sale_id,product_id,customer_id,store_id,date_id,quantity,unit_price,total_amount,promo_id,inventory_id,shipment_id
5095,1406,4956,1670,2025-04-22,7,10592.74,74149.18,1.0,5868,5868
5096,334,4451,2347,2024-07-02,2,11096.43,22192.86,26.0,9165,9165
5097,402,936,1082,2023-04-14,3,29233.18,87699.54,,8246,8246
5098,930,2410,573,2024-06-12,4,34917.12,139668.48,22.0,7042,7042
5099,1522,1719,2204,2023-04-28,8,26592.14,212737.12,29.0,3779,3779
5100,993,4834,2561,2025-03-02,9,14945.71,134511.39,26.0,5549,5549
5101,1177,1324,2762,2025-05-21,2,29594.83,59189.66,2.0,8604,8604
5102,1893,1401,2586,2022-12-18,6,19250.78,115504.68,16.0,10455,10455
5103,981,4758,930,2025-04-27,3,30322.05,90966.15,18.0,3040,3040
5104,42,599,2557,2025-05-27,1,22856.92,22856.92,23.0,2960,2960
5105,310,4567,2201,2024-03-03,1,9842.2,9842.2,22.0,7151,7151
5106,1273,3927,2461,2024-12-15,5,30728.02,153640.1,19.0,2220,2220
5107,529,1038,1199,2025-03-23,3,46716.65,140149.95,7.0,975,975
5108,16,1317,2361,2025-05-08,6,41620.49,249722.94,24.0,4350,4350
5109,1850,1970,641,2024-06-13,10,6853.26,68532.6,3.0,4527,4527
5110,1899,1336,1626,2025-02-19,7,37185.46,260298.22,29.0,6495,6495
5111,794,3440,1962,2023-11-02,9,6155.27,55397.43,10.0,6412,6412
5112,807,532,1834,2023-12-31,3,14453.35,43360.05,22.0,3314,3314
5113,352,3061,2721,2024-05-06,5,46919.72,234598.6,14.0,5186,5186
5114,1870,2877,109,2025-02-28,4,40261.45,161045.8,,726,726
5115,175,19,332,2025-04-27,8,21525.95,172207.6,19.0,7393,7393
5116,922,1181,1615,2025-04-04,3,34039.12,102117.36,6.0,10743,10743
5117,1414,1847,1175,2025-05-05,9,6715.05,60435.45,26.0,6383,6383
5118,2037,4476,654,2025-02-13,8,21250.06,170000.48,19.0,2676,2676
5119,2027,2525,2728,2025-04-20,3,31443.17,94329.51,8.0,6045,6045
5120,118,1570,2248,2024-12-29,9,29478.41,265305.69,15.0,3899,3899
5121,245,2394,2005,2024-07-12,9,22958.18,206623.62,28.0,7896,7896
5122,136,3823,88,2025-02-14,10,47518.69,475186.9,27.0,6090,6090
5123,1183,3615,1728,2024-10-17,2,17880.76,35761.52,20.0,3515,3515
5124,1523,1883,1554,2023-05-31,9,46118.59,415067.31,16.0,6510,6510
5125,1444,1603,2909,2024-04-29,9,19735.92,177623.28,18.0,9896,9896
5126,424,4610,2048,2024-03-30,2,24239.72,48479.44,22.0,8299,8299
5127,1749,3923,594,2025-05-30,1,44664.08,44664.08,24.0,8381,8381
5128,1974,2867,904,2025-04-30,5,17406.94,87034.7,,2851,2851
5129,1972,4613,130,2024-12-03,4,40920.03,163680.12,27.0,9195,9195
5130,737,2675,1942,2024-09-22,9,49096.83,441871.47,2.0,11842,11842
5131,1781,3509,2929,2025-03-29,3,15092.38,45277.14,11.0,6712,6712
5132,745,1569,1724,2024-12-15,8,33023.81,264190.48,23.0,9227,9227
5133,223,4135,1093,2025-05-25,5,36725.26,183626.3,1.0,2174,2174
5134,109,150,2226,2023-09-10,4,26557.82,106231.28,22.0,1440,1440
5135,1290,2189,656,2025-05-13,7,40191.74,281342.18,29.0,4282,4282
5136,1826,4984,309,2024-07-09,1,27576.83,27576.83,24.0,3315,3315
5137,942,2510,2781,2025-05-05,6,31461.8,188770.8,28.0,3525,3525
5138,1696,3716,1311,2025-04-21,6,29448.82,176692.92,20.0,8976,8976
5139,1276,3372,2873,2023-12-21,9,33931.03,305379.27,1.0,2084,2084
5140,435,1642,1989,2023-04-10,3,48719.35,146158.05,,3407,3407
5141,1759,2696,1886,2022-06-04,6,23032.67,138196.02,24.0,279,279
5142,828,4158,2814,2024-04-25,8,30492.9,243943.2,8.0,3925,3925
5143,406,1794,853,2023-07-15,5,8665.81,43329.05,5.0,10546,10546
5144,430,299,2846,2023-11-30,10,23253.54,232535.4,12.0,1922,1922
5145,614,4992,2263,2024-03-03,10,39155.54,391555.4,14.0,9863,9863
5146,1123,2301,1837,2023-06-12,1,37257.45,37257.45,,10583,10583
5147,1294,658,446,2022-06-05,8,39482.27,315858.16,12.0,11145,11145
5148,1382,2409,2032,2022-02-11,6,24065.47,144392.82,16.0,1243,1243
5149,1066,1638,2980,2024-10-03,9,40522.31,364700.79,1.0,937,937
5150,744,3914,2341,2024-03-08,6,18555.51,111333.06,18.0,497,497
5151,1748,3980,1515,2023-03-26,5,28389.56,141947.8,21.0,2530,2530
5152,1585,3561,1491,2023-10-18,7,44359.98,310519.86,12.0,11429,11429
5153,2015,1280,1788,2025-02-25,5,23277.69,116388.45,7.0,7327,7327
5154,1499,3770,2256,2025-01-19,4,42366.84,169467.36,7.0,10565,10565
5155,1819,1177,184,2024-05-21,1,27376.52,27376.52,20.0,8879,8879
5156,530,617,1556,2025-05-04,2,48302.19,96604.38,12.0,6892,6892
5157,1992,4935,1878,2024-01-17,2,12546.55,25093.1,22.0,2435,2435
5158,10,1515,2216,2024-09-06,7,29294.83,205063.81,25.0,5889,5889
5159,813,1067,1879,2025-05-18,9,41475.41,373278.69,13.0,527,527
5160,143,2917,2342,2023-11-27,9,20103.59,180932.31,22.0,680,680
5161,1868,3736,2706,2024-07-28,8,46698.24,373585.92,28.0,9523,9523
5162,1302,2083,338,2024-07-30,7,13381.3,93669.1,21.0,7532,7532
5163,1073,4712,1631,2024-12-29,10,46506.17,465061.7,13.0,251,251
5164,435,4491,1989,2025-03-31,2,49121.75,98243.5,8.0,3407,3407
5165,1898,2005,2788,2025-04-07,3,22044.52,66133.56,30.0,7081,7081
5166,445,2833,2825,2024-08-19,3,40405.97,121217.91,29.0,11181,11181
5167,1172,3559,1555,2025-05-20,5,42109.04,210545.2,25.0,9750,9750
5168,1095,4137,1243,2024-05-28,6,23672.99,142037.94,13.0,3255,3255
5169,885,4571,1167,2025-04-13,7,48478.77,339351.39,9.0,7166,7166
5170,2024,1127,2154,2024-10-14,4,7683.89,30735.56,17.0,4633,4633
5171,1772,2558,1943,2024-11-01,10,43988.89,439888.9,30.0,5673,5673
5172,398,3883,558,2024-01-16,6,19216.17,115297.02,,1925,1925
5173,579,310,2404,2025-04-19,6,38498.37,230990.22,4.0,1967,1967
5174,138,819,1533,2024-12-16,10,40024.93,400249.3,,4273,4273
5175,493,4361,2754,2024-11-08,9,35256.21,317305.89,25.0,4161,4161
5176,315,3098,1971,2024-06-22,8,37202.2,297617.6,5.0,1812,1812
5177,1342,1422,2887,2022-12-29,7,13564.61,94952.27,23.0,3324,3324
5178,1757,4684,951,2024-07-25,1,7680.98,7680.98,28.0,10667,10667
5179,319,3796,790,2025-01-14,3,30725.01,92175.03,4.0,1240,1240
5180,1114,2116,686,2025-04-26,1,48991.26,48991.26,,115,115
5181,228,4621,934,2024-10-04,3,11954.6,35863.8,22.0,7764,7764
5182,1590,4380,2381,2024-10-23,7,41812.76,292689.32,18.0,9632,9632
5183,1125,2403,989,2024-06-17,4,39418.84,157675.36,6.0,4636,4636
5184,972,2781,2504,2025-04-16,1,43389.22,43389.22,8.0,160,160
5185,1101,1144,2197,2023-01-31,4,39946.38,159785.52,17.0,11727,11727
5186,1234,1471,1256,2024-11-08,1,37861.79,37861.79,19.0,3016,3016
5187,1349,1076,1980,2024-08-21,7,18661.12,130627.84,20.0,2140,2140
5188,1160,2558,1853,2025-05-21,6,32322.35,193934.1,11.0,5161,5161
5189,878,1870,359,2023-12-15,7,14067.62,98473.34,25.0,9547,9547
5190,9,3808,1140,2024-04-24,10,15162.35,151623.5,28.0,4367,4367
5191,603,614,1157,2025-05-16,7,21888.12,153216.84,14.0,9470,9470
5192,1359,725,1803,2022-10-30,7,29131.27,203918.89,5.0,1339,1339
5193,1313,783,2082,2025-03-16,7,25497.72,178484.04,8.0,216,216
5194,1092,4695,2796,2024-01-25,8,48080.93,384647.44,,6319,6319
5195,1169,3734,1902,2025-05-18,6,44807.59,268845.54,21.0,2519,2519
5196,1117,579,2956,2024-06-24,3,42620.12,127860.36,5.0,1362,1362
5197,1405,2394,1438,2024-10-30,3,47572.22,142716.66,7.0,1850,1850
5198,172,262,554,2024-09-27,4,42478.61,169914.44,29.0,10557,10557
5199,1439,3812,1919,2025-02-21,7,47526.59,332686.13,24.0,1387,1387
5200,919,3233,2558,2025-04-28,1,48392.5,48392.5,7.0,4508,4508
5201,285,641,1204,2024-11-02,8,27975.76,223806.08,7.0,6305,6305
5202,1473,2544,1432,2025-05-19,3,42560.01,127680.03,11.0,10731,10731
5203,159,3088,1687,2025-02-01,6,42316.76,253900.56,19.0,9250,9250
5204,1097,2301,542,2025-04-06,7,11419.83,79938.81,9.0,7997,7997
5205,1404,1260,1076,2024-01-31,7,15252.27,106765.89,23.0,7624,7624
5206,1410,396,619,2023-07-28,8,23327.22,186617.76,14.0,2901,2901
5207,1072,4862,2310,2023-10-23,1,30960.67,30960.67,25.0,9512,9512
5208,1060,493,2016,2025-04-17,6,48995.27,293971.62,5.0,286,286
5209,699,2063,2966,2023-05-24,4,48013.23,192052.92,25.0,696,696
5210,127,1420,1641,2024-06-28,9,40174.06,361566.54,15.0,11562,11562
5211,1591,5,2996,2024-04-28,7,29166.11,204162.77,17.0,11346,11346
5212,952,3160,865,2025-01-02,3,27820.72,83462.16,20.0,3870,3870
5213,1342,624,1965,2024-03-06,7,13264.87,92854.09,12.0,4275,4275
5214,441,926,2213,2024-04-30,6,8502.81,51016.86,24.0,7916,7916
5215,1857,3669,2799,2024-02-20,5,40560.24,202801.2,,7725,7725
5216,336,2037,1945,2024-01-18,1,9028.34,9028.34,28.0,2080,2080
5217,1010,1300,2316,2025-05-16,9,27126.13,244135.17,15.0,8527,8527
5218,476,2743,1280,2025-03-12,10,19554.41,195544.1,,5882,5882
5219,256,3084,995,2024-04-02,7,37884.08,265188.56,8.0,3130,3130
5220,457,1092,1793,2025-03-17,7,17543.74,122806.18,10.0,10012,10012
5221,1923,4114,2076,2024-10-18,3,28350.37,85051.11,26.0,9191,9191
5222,1577,4489,1183,2024-11-20,6,42176.46,253058.76,,8124,8124
5223,84,2937,1911,2024-09-28,9,9424.35,84819.15,19.0,3370,3370
5224,227,3906,956,2024-08-03,6,6808.64,40851.84,18.0,7509,7509
5225,817,4135,2691,2024-07-06,10,36969.82,369698.2,11.0,1188,1188
5226,394,2471,2043,2025-01-28,6,12062.23,72373.38,9.0,3873,3873
5227,1934,4270,1963,2022-11-14,5,47898.39,239491.95,21.0,7351,7351
5228,1159,2749,2539,2025-01-05,5,19356.25,96781.25,2.0,8341,8341
5229,1510,4615,1726,2024-12-16,7,13621.48,95350.36,6.0,8273,8273
5230,1182,2916,984,2024-03-02,1,29314.42,29314.42,17.0,11325,11325
5231,610,3178,1542,2025-03-26,9,32917.77,296259.93,11.0,4917,4917
5232,1413,3112,1829,2023-03-17,8,40838.13,326705.04,27.0,3365,3365
5233,2001,2211,389,2024-02-09,10,43036.58,430365.8,12.0,7240,7240
5234,1315,2474,1752,2024-10-25,6,37293.28,223759.68,21.0,9737,9737
5235,679,3820,2421,2025-03-02,3,5917.26,17751.78,8.0,11395,11395
5236,698,4602,1082,2025-01-14,7,8389.19,58724.33,27.0,3888,3888
5237,1494,1853,2154,2025-05-01,10,16302.49,163024.9,29.0,7252,7252
5238,782,2428,2135,2023-01-30,8,20746.18,165969.44,26.0,1372,1372
5239,879,4241,1551,2024-08-17,3,46596.5,139789.5,4.0,9634,9634
5240,959,2568,2169,2023-07-10,10,28754.65,287546.5,26.0,2753,2753
5241,2019,2138,2849,2024-02-11,7,19076.31,133534.17,18.0,5205,5205
5242,1212,1587,1231,2024-12-21,2,12704.44,25408.88,,693,693
5243,1475,1086,2037,2024-08-02,9,44942.29,404480.61,5.0,736,736
5244,608,2504,1456,2024-05-07,6,15754.71,94528.26,22.0,1763,1763
5245,947,2343,2848,2025-01-14,4,15784.79,63139.16,21.0,9049,9049
5246,455,67,1224,2024-10-03,6,13849.53,83097.18,18.0,4338,4338
5247,1584,3980,575,2024-04-02,10,30188.64,301886.4,,93,93
5248,950,4732,2847,2023-11-26,8,33446.04,267568.32,21.0,9606,9606
5249,1952,735,2272,2024-12-02,9,9909.36,89184.24,23.0,10342,10342
5250,506,2199,1753,2025-05-23,10,35931.8,359318.0,9.0,3194,3194
5251,145,2110,2994,2023-03-23,7,39398.79,275791.53,22.0,9320,9320
5252,493,2401,1486,2024-07-21,1,35924.7,35924.7,25.0,5906,5906
5253,1982,4015,606,2025-05-28,1,48506.09,48506.09,28.0,10704,10704
5254,1655,1809,1345,2024-01-27,7,32998.76,230991.32,17.0,10124,10124
5255,570,3769,1684,2024-07-23,8,16903.24,135225.92,18.0,3687,3687
5256,1182,2071,187,2024-07-30,9,12128.77,109158.93,5.0,1392,1392
5257,312,773,964,2025-01-27,4,35029.44,140117.76,,9053,9053
5258,1749,3998,962,2024-08-20,5,47444.17,237220.85,10.0,2787,2787
5259,569,3532,2743,2024-12-21,9,41394.78,372553.02,23.0,8745,8745
5260,345,1277,585,2024-05-05,6,33703.34,202220.04,3.0,1367,1367
5261,1406,4125,1670,2024-05-16,4,46001.17,184004.68,1.0,5868,5868
5262,619,3910,796,2023-07-12,3,30712.37,92137.11,19.0,10768,10768
5263,1258,1367,1321,2025-02-19,1,21191.94,21191.94,4.0,1245,1245
5264,9,2648,706,2024-03-24,9,45531.3,409781.7,9.0,2333,2333
5265,1966,168,264,2025-03-20,7,34301.27,240108.89,7.0,11011,11011
5266,1722,4667,1838,2024-10-31,1,34503.1,34503.1,20.0,3013,3013
5267,1672,937,830,2025-02-14,7,38442.41,269096.87,16.0,3586,3586
5268,453,3420,984,2025-04-02,1,37817.7,37817.7,14.0,8221,8221
5269,465,2948,2476,2024-07-08,2,12795.13,25590.26,23.0,4309,4309
5270,914,224,1887,2025-02-07,7,25391.41,177739.87,10.0,6934,6934
5271,1619,3630,1001,2025-03-17,1,11898.86,11898.86,17.0,9065,9065
5272,1922,3618,2888,2024-09-01,6,37204.13,223224.78,5.0,69,69
5273,1749,144,504,2024-06-11,8,29197.99,233583.92,7.0,10795,10795
5274,1609,2064,900,2024-12-18,2,39586.69,79173.38,3.0,7779,7779
5275,1464,3962,1186,2024-06-18,7,20284.72,141993.04,17.0,11593,11593
5276,795,1793,277,2024-10-10,3,25201.22,75603.66,3.0,262,262
5277,840,2656,1442,2025-01-15,7,5057.45,35402.15,23.0,10155,10155
5278,1698,1878,1900,2025-04-19,3,13041.95,39125.85,12.0,11597,11597
5279,725,4435,972,2023-04-23,4,37322.96,149291.84,10.0,3497,3497
5280,198,1081,2345,2023-04-07,6,43888.82,263332.92,15.0,2730,2730
5281,1960,2577,343,2024-10-17,9,6808.98,61280.82,5.0,6950,6950
5282,921,2117,555,2024-06-30,5,46191.95,230959.75,22.0,7386,7386
5283,1498,4404,2665,2023-04-11,7,17922.44,125457.08,25.0,1848,1848
5284,1123,767,2560,2024-12-06,6,48039.19,288235.14,14.0,3836,3836
5285,833,1507,600,2024-07-17,2,44353.68,88707.36,16.0,7899,7899
5286,1584,3340,1972,2023-06-15,6,31226.57,187359.42,17.0,7246,7246
5287,145,1309,976,2024-11-03,9,21158.36,190425.24,2.0,4874,4874
5288,280,1112,2508,2024-05-18,4,20142.55,80570.2,6.0,9344,9344
5289,1231,957,2215,2024-08-05,6,49613.92,297683.52,8.0,6454,6454
5290,529,1930,1586,2023-01-15,2,41821.44,83642.88,2.0,3690,3690
5291,1880,2178,756,2023-10-03,6,10701.31,64207.86,17.0,7067,7067
5292,1812,2333,59,2024-11-12,5,11276.39,56381.95,8.0,3893,3893
5293,1552,1989,2826,2022-12-05,5,12772.64,63863.2,,4061,4061
5294,982,1909,303,2024-10-20,5,35371.78,176858.9,26.0,801,801
5295,778,13,2486,2025-01-06,3,17292.94,51878.82,25.0,10190,10190
5296,716,4356,1709,2023-07-18,1,43825.71,43825.71,19.0,1020,1020
5297,823,1451,1444,2023-02-23,4,10122.31,40489.24,28.0,8014,8014
5298,1577,2081,1549,2022-06-30,6,8705.36,52232.16,28.0,4831,4831
5299,68,4356,1993,2025-01-25,8,46642.33,373138.64,22.0,8820,8820
5300,165,3916,2054,2025-01-07,10,24741.05,247410.5,11.0,6138,6138
5301,179,304,1321,2025-04-12,7,20013.63,140095.41,2.0,2431,2431
5302,1775,2264,2232,2023-07-05,10,18019.17,180191.7,29.0,11835,11835
5303,962,4207,726,2024-01-01,5,7487.26,37436.3,30.0,9466,9466
5304,915,1256,258,2024-03-11,6,48597.18,291583.08,20.0,2615,2615
5305,268,1743,226,2023-11-17,5,8788.52,43942.6,14.0,264,264
5306,1867,896,1871,2024-09-25,1,5295.93,5295.93,15.0,10677,10677
5307,1209,655,2067,2025-05-22,7,11099.08,77693.56,23.0,10544,10544
5308,1956,2130,416,2024-12-12,2,20752.67,41505.34,27.0,5551,5551
5309,1339,339,1428,2025-01-19,2,44540.0,89080.0,11.0,11723,11723
5310,1960,4782,1012,2024-06-04,2,18257.69,36515.38,17.0,8736,8736
5311,175,406,1007,2023-04-02,9,39028.09,351252.81,6.0,10374,10374
5312,1098,1860,1880,2025-04-09,2,10779.25,21558.5,,2370,2370
5313,547,429,1600,2025-03-07,7,27651.66,193561.62,9.0,9786,9786
5314,1142,3241,122,2023-04-27,3,30136.49,90409.47,26.0,249,249
5315,1038,2988,425,2025-05-18,6,48759.2,292555.2,15.0,2440,2440
5316,1764,949,709,2024-07-19,6,27112.87,162677.22,29.0,7367,7367
5317,833,4957,1794,2023-12-24,8,26063.48,208507.84,3.0,7821,7821
5318,1230,3019,1672,2025-04-18,9,16777.27,150995.43,,5608,5608
5319,1593,724,849,2025-01-18,10,46360.73,463607.3,21.0,2827,2827
5320,905,1081,1484,2025-05-03,10,37309.26,373092.6,23.0,11299,11299
5321,399,4842,2621,2024-11-27,2,43618.61,87237.22,20.0,4721,4721
5322,533,2563,1195,2025-03-14,10,20761.0,207610.0,20.0,3340,3340
5323,19,253,635,2024-09-02,8,12677.88,101423.04,8.0,255,255
5324,414,1673,1901,2023-06-17,8,14408.43,115267.44,13.0,4222,4222
5325,353,4475,2865,2024-10-01,9,25197.59,226778.31,,8325,8325
5326,203,1387,231,2024-12-16,4,47079.89,188319.56,24.0,1050,1050
5327,879,4973,527,2024-12-15,9,33381.09,300429.81,8.0,3483,3483
5328,825,4558,782,2024-09-14,5,22792.05,113960.25,30.0,10507,10507
5329,951,3073,101,2024-05-01,2,26174.24,52348.48,19.0,3347,3347
5330,230,1452,2888,2024-02-02,10,43857.34,438573.4,19.0,10524,10524
5331,733,4940,1869,2023-04-18,9,7855.29,70697.61,19.0,11020,11020
5332,1379,1330,1488,2025-03-22,8,17587.8,140702.4,13.0,4631,4631
5333,2000,1307,1083,2024-12-05,4,42930.54,171722.16,,5527,5527
5334,99,4528,1616,2025-04-16,8,33463.4,267707.2,9.0,10127,10127
5335,1431,2198,1778,2025-04-14,5,24591.84,122959.2,23.0,7710,7710
5336,269,4739,560,2025-03-02,7,43433.81,304036.67,27.0,7592,7592
5337,1063,1844,81,2025-05-14,2,9369.85,18739.7,28.0,647,647
5338,1730,2300,1692,2025-03-20,8,11231.53,89852.24,24.0,8933,8933
5339,1970,2266,331,2025-02-04,3,39594.39,118783.17,,3163,3163
5340,1736,4290,1746,2023-12-20,7,22966.85,160767.95,4.0,9990,9990
5341,403,690,477,2023-10-26,1,17749.89,17749.89,6.0,140,140
5342,781,1480,2055,2024-06-15,2,37874.3,75748.6,19.0,7478,7478
5343,201,1662,1900,2025-03-04,10,47492.57,474925.7,9.0,3640,3640
5344,1715,1732,2547,2022-09-20,7,9290.53,65033.71,,6915,6915
5345,714,2254,611,2024-06-09,9,34809.19,313282.71,4.0,9922,9922
5346,1326,3935,2839,2025-03-15,2,14403.93,28807.86,16.0,4665,4665
5347,1800,1177,2751,2024-10-17,7,18605.36,130237.52,11.0,1388,1388
5348,791,4056,466,2023-06-19,1,7787.79,7787.79,27.0,68,68
5349,780,1557,2895,2025-04-24,4,5543.14,22172.56,,8639,8639
5350,361,977,2142,2024-03-23,7,33633.39,235433.73,1.0,10177,10177
5351,1402,830,2846,2024-11-12,4,42385.04,169540.16,5.0,9447,9447
5352,1698,1781,754,2025-05-14,5,42829.3,214146.5,6.0,10214,10214
5353,1137,2563,943,2025-01-15,3,45644.07,136932.21,26.0,10438,10438
5354,133,1848,2002,2024-07-23,6,42394.29,254365.74,1.0,5055,5055
5355,1315,66,1752,2023-09-25,5,6924.84,34624.2,22.0,9737,9737
5356,1973,948,366,2024-05-09,4,32812.15,131248.6,2.0,5223,5223
5357,1597,917,2138,2024-09-30,8,31467.45,251739.6,16.0,9364,9364
5358,254,3494,2083,2024-09-17,3,14770.14,44310.42,10.0,1507,1507
5359,362,3569,833,2025-05-17,4,49354.71,197418.84,8.0,6626,6626
5360,697,3496,2935,2023-07-26,3,16234.95,48704.85,14.0,7398,7398
5361,280,2812,651,2023-12-09,8,37558.97,300471.76,27.0,3339,3339
5362,892,912,947,2024-12-04,7,12874.15,90119.05,23.0,10212,10212
5363,778,3000,353,2024-09-11,8,42551.23,340409.84,23.0,8323,8323
5364,1326,1421,1968,2024-07-05,1,48793.55,48793.55,6.0,11824,11824
5365,600,3265,212,2025-01-23,6,9776.78,58660.68,5.0,9836,9836
5366,907,1909,2923,2025-03-05,2,12509.31,25018.62,8.0,10401,10401
5367,938,2107,1350,2025-02-11,8,37722.14,301777.12,23.0,5922,5922
5368,1488,4847,2978,2025-03-21,3,16979.3,50937.9,,3532,3532
5369,659,2422,1714,2022-06-18,6,40250.64,241503.84,9.0,4024,4024
5370,245,3208,1365,2023-06-21,6,20265.25,121591.5,10.0,4556,4556
5371,271,1724,590,2023-03-09,5,33562.1,167810.5,9.0,6300,6300
5372,140,122,1908,2024-12-21,3,49470.61,148411.83,23.0,8556,8556
5373,291,2067,2998,2024-06-11,4,21871.3,87485.2,29.0,5418,5418
5374,1972,2911,1678,2023-08-26,1,9037.91,9037.91,16.0,1346,1346
5375,1670,2905,2445,2023-01-23,2,49257.48,98514.96,6.0,3810,3810
5376,424,4600,1638,2023-04-07,10,41206.24,412062.4,,7176,7176
5377,68,2013,1993,2024-12-28,2,20697.56,41395.12,8.0,8820,8820
5378,505,1032,955,2023-01-14,7,34980.72,244865.04,17.0,6225,6225
5379,1108,295,2202,2023-11-24,1,9932.51,9932.51,,5947,5947
5380,1881,1331,2858,2024-05-19,5,31072.1,155360.5,8.0,9419,9419
5381,1672,1640,830,2025-02-17,6,31779.34,190676.04,20.0,3586,3586
5382,969,2880,854,2024-01-20,1,9595.15,9595.15,11.0,1940,1940
5383,1231,1513,1763,2025-05-30,5,42167.92,210839.6,5.0,5883,5883
5384,891,1365,1898,2023-05-26,4,25863.97,103455.88,1.0,9550,9550
5385,338,3310,2207,2024-10-22,6,30296.61,181779.66,23.0,9276,9276
5386,693,3089,1713,2023-09-06,5,16957.2,84786.0,30.0,3431,3431
5387,1827,2169,2846,2023-11-18,2,28409.74,56819.48,18.0,5143,5143
5388,1210,4983,389,2025-04-09,4,40199.45,160797.8,30.0,11676,11676
5389,533,4159,1195,2025-04-14,8,44730.22,357841.76,4.0,3340,3340
5390,321,645,1869,2023-08-24,4,36550.8,146203.2,7.0,11262,11262
5391,1036,458,2843,2024-09-11,9,48030.69,432276.21,5.0,2228,2228
5392,279,982,66,2025-01-24,9,20425.25,183827.25,2.0,8441,8441
5393,552,233,1413,2024-01-14,1,6878.62,6878.62,5.0,9126,9126
5394,920,2001,534,2025-05-17,8,44273.89,354191.12,,8955,8955
5395,27,3888,508,2024-10-22,10,17138.96,171389.6,10.0,10652,10652
5396,351,1684,212,2023-11-06,9,14347.63,129128.67,,11820,11820
5397,1086,1099,1893,2023-05-23,3,33671.61,101014.83,27.0,8535,8535
5398,984,4200,2622,2025-02-24,1,34037.61,34037.61,24.0,10607,10607
5399,1406,1562,1627,2023-01-11,5,15355.69,76778.45,4.0,5100,5100
5400,1966,1152,267,2023-08-28,2,47001.53,94003.06,6.0,6580,6580
5401,1674,4005,2215,2024-08-01,1,36150.12,36150.12,21.0,11264,11264
5402,103,1173,2175,2024-06-24,6,5360.1,32160.6,6.0,683,683
5403,1744,1112,556,2024-07-12,6,39626.78,237760.68,9.0,11450,11450
5404,709,890,2526,2024-01-07,1,16336.52,16336.52,30.0,1025,1025
5405,1047,2805,629,2024-04-07,8,14802.33,118418.64,8.0,1145,1145
5406,310,34,2589,2024-05-24,8,43147.01,345176.08,22.0,104,104
5407,1358,4655,1557,2024-05-25,8,15721.54,125772.32,12.0,2512,2512
5408,67,4625,1181,2024-09-18,3,20848.23,62544.69,4.0,11004,11004
5409,716,2013,1997,2024-05-16,8,30405.84,243246.72,25.0,5616,5616
5410,268,2874,1268,2025-03-21,7,33883.44,237184.08,14.0,6986,6986
5411,2037,2208,1070,2025-03-30,10,9657.92,96579.2,24.0,5514,5514
5412,217,3896,1043,2024-09-28,6,15408.25,92449.5,13.0,3745,3745
5413,1411,1265,658,2024-02-04,4,44404.73,177618.92,,11252,11252
5414,782,2516,2430,2025-05-22,9,35896.49,323068.41,30.0,5219,5219
5415,582,4983,218,2025-02-27,10,8427.25,84272.5,8.0,9611,9611
5416,1643,3596,251,2025-04-23,2,48239.53,96479.06,15.0,11538,11538
5417,1823,1551,2180,2025-05-28,7,20441.27,143088.89,11.0,9556,9556
5418,1327,533,753,2024-04-17,9,6691.55,60223.95,11.0,3697,3697
5419,1255,4262,1901,2024-10-10,1,37763.11,37763.11,23.0,11653,11653
5420,856,2814,142,2024-06-13,4,26399.1,105596.4,,5291,5291
5421,336,2558,527,2024-01-21,8,47701.81,381614.48,5.0,5373,5373
5422,584,3908,1758,2024-09-19,6,10835.33,65011.98,22.0,3156,3156
5423,1286,4608,1273,2025-01-26,1,8141.22,8141.22,21.0,1598,1598
5424,66,2989,1242,2025-04-24,2,32891.65,65783.3,9.0,5603,5603
5425,1632,2764,1644,2024-07-24,9,16282.16,146539.44,13.0,11814,11814
5426,1471,2534,1431,2025-01-18,3,14134.25,42402.75,29.0,64,64
5427,1255,730,443,2023-05-27,5,29069.74,145348.7,23.0,6013,6013
5428,82,3378,2742,2024-06-29,3,10678.0,32034.0,16.0,1651,1651
5429,1976,290,578,2024-03-08,4,26752.96,107011.84,30.0,6558,6558
5430,1627,2137,2030,2025-02-13,3,21623.35,64870.05,24.0,10418,10418
5431,1694,1318,2049,2025-03-20,8,7934.16,63473.28,7.0,4744,4744
5432,838,2908,2188,2025-05-10,4,19699.65,78798.6,15.0,2533,2533
5433,299,2453,89,2024-11-23,7,38712.21,270985.47,28.0,1014,1014
5434,324,1079,2968,2024-10-26,3,23759.72,71279.16,,8607,8607
5435,1189,2142,2573,2024-11-04,5,24324.3,121621.5,,1751,1751
5436,1962,1394,814,2024-02-11,4,26384.12,105536.48,20.0,10503,10503
5437,1562,668,1602,2025-03-08,4,5123.15,20492.6,3.0,3571,3571
5438,347,3759,1259,2022-06-08,3,29817.34,89452.02,13.0,7258,7258
5439,1591,4210,1135,2024-09-14,3,11395.12,34185.36,28.0,10948,10948
5440,1487,3966,13,2025-05-13,1,23752.33,23752.33,17.0,7476,7476
5441,1114,861,1425,2025-03-24,2,36067.55,72135.1,19.0,5712,5712
5442,514,2277,1883,2025-03-23,2,34999.32,69998.64,11.0,8785,8785
5443,363,3821,1341,2024-12-28,6,18046.42,108278.52,27.0,11416,11416
5444,30,3996,2204,2025-05-07,6,39357.92,236147.52,16.0,6609,6609
5445,1401,2671,2325,2025-03-04,9,14905.53,134149.77,2.0,6152,6152
5446,248,4057,1543,2025-05-02,3,40882.58,122647.74,15.0,3120,3120
