shipment_id,warehouse_id,store_id,product_id,shipment_date,shipping_time_days,transportation_cost,delivery_status,quantity
4773,4,1156,918,2023-04-29,3,994.53,Delivered,52
4774,2,2404,310,2023-04-02,4,834.81,Delivered,142
4775,3,1791,681,2024-11-20,2,457.34,Delivered,74
4776,3,21,716,2023-03-16,3,689.19,Delivered,55
4777,4,953,915,2024-09-30,1,972.81,Delivered,97
4778,3,1326,1038,2024-02-09,5,509.13,Delivered,37
4779,7,2581,1221,2024-11-20,1,196.09,Delivered,34
4780,7,2640,1228,2023-07-19,4,347.44,Delivered,129
4781,4,607,1430,2024-03-29,4,701.89,Delivered,97
4782,7,562,1844,2022-01-09,1,535.15,Delivered,114
4783,4,82,1423,2022-03-27,1,163.74,Delivered,121
4784,8,2952,919,2024-02-27,1,234.63,Delivered,121
4785,1,1254,1980,2023-10-09,5,562.08,Delivered,135
4786,3,2680,1378,2022-08-08,5,397.92,Delivered,139
4787,4,2451,1843,2023-02-04,5,193.29,Delivered,145
4788,4,685,1845,2024-04-06,5,133.85,Delivered,69
4789,5,1943,723,2022-12-18,1,445.47,Delivered,111
4790,2,2584,1784,2022-09-15,3,115.05,Delivered,126
4791,7,54,1908,2022-12-03,2,985.34,Delivered,76
4792,2,821,1660,2023-11-06,5,582.92,Delivered,118
4793,1,1253,1692,2024-07-05,5,598.14,Delivered,86
4794,5,431,1652,2024-12-16,5,383.95,Delivered,146
4795,2,2264,608,2022-02-02,1,821.84,Delivered,80
4796,4,948,259,2023-06-27,2,703.62,Delivered,148
4797,4,935,1708,2024-01-13,1,793.4,Delivered,101
4798,8,1771,1514,2024-12-12,4,382.52,Delivered,135
4799,4,1647,829,2022-05-10,1,893.31,Delivered,96
4800,2,1239,352,2022-02-28,1,866.35,Delivered,87
4801,4,1858,181,2022-05-18,2,668.76,Delivered,142
4802,8,128,1035,2024-11-09,1,212.93,Delivered,45
4803,2,665,1386,2024-11-12,2,430.05,Delivered,137
4804,1,13,76,2023-12-19,2,987.26,Delivered,143
4805,4,1744,874,2024-11-08,1,696.08,Delivered,93
4806,6,2184,857,2023-03-01,1,834.13,Delivered,77
4807,1,1468,648,2024-06-03,5,112.68,Delivered,33
4808,2,1521,525,2023-05-09,3,771.41,Delivered,99
4809,7,2470,970,2024-03-22,5,565.27,Delivered,104
4810,2,615,580,2024-02-04,4,936.81,Delivered,125
4811,4,341,1590,2024-08-16,2,729.92,Delivered,136
4812,7,2700,2033,2024-03-02,4,473.51,Delivered,72
4813,7,2511,190,2023-03-16,1,973.39,Delivered,93
4814,7,2710,2019,2024-05-23,3,396.59,Delivered,139
4815,2,1881,935,2023-09-10,3,878.39,Delivered,139
4816,8,609,677,2023-08-30,4,882.6,Delivered,131
4817,4,775,755,2022-11-07,4,774.81,Delivered,62
4818,4,74,383,2022-11-05,3,559.45,Delivered,37
4819,4,908,1036,2023-10-01,3,218.47,Delivered,48
4820,4,495,1539,2023-10-29,4,449.18,Delivered,146
4821,8,2622,945,2025-04-19,3,777.12,Delivered,85
4822,5,1155,1271,2022-09-21,3,956.09,Delivered,38
4823,4,580,1738,2024-02-12,4,453.27,Delivered,110
4824,3,925,1431,2024-01-21,5,476.94,Delivered,125
4825,2,2654,1609,2024-11-26,1,353.26,Delivered,64
4826,6,1375,269,2022-12-30,5,573.45,Delivered,138
4827,1,1655,1387,2024-12-17,1,763.89,Delivered,51
4828,3,1174,875,2023-10-23,5,248.33,Delivered,95
4829,6,1479,1418,2022-04-14,3,345.04,Delivered,52
4830,8,2489,735,2023-08-05,1,778.26,Delivered,138
4831,6,1549,1577,2022-06-19,5,310.1,Delivered,58
4832,4,1280,751,2024-09-01,3,683.66,Delivered,75
4833,4,2944,1407,2023-01-05,2,509.49,Delivered,119
4834,7,97,1254,2025-02-21,1,549.22,Delivered,86
4835,4,2750,803,2022-12-16,2,628.11,Delivered,108
4836,6,2485,1203,2023-05-20,3,590.33,Delivered,126
4837,4,2902,690,2023-02-17,5,206.49,Delivered,85
4838,4,2454,1136,2022-04-30,4,796.36,Delivered,130
4839,4,1051,1915,2024-06-19,4,697.4,Delivered,127
4840,2,276,620,2022-04-07,3,681.94,Delivered,35
4841,4,487,1537,2024-11-19,2,310.68,Delivered,53
4842,5,1972,1039,2024-02-14,1,413.33,Delivered,35
4843,3,1190,870,2024-09-29,2,462.94,Delivered,87
4844,4,808,383,2025-04-12,1,426.24,Delivered,39
4845,4,2860,327,2023-03-09,3,240.23,Delivered,103
4846,5,2672,95,2024-02-12,4,852.9,Delivered,50
4847,5,1942,424,2023-12-23,2,503.66,Delivered,48
4848,4,1017,165,2022-07-25,1,551.38,Delivered,106
4849,4,1194,343,2024-08-29,3,250.81,Delivered,57
4850,4,2243,530,2024-11-18,1,832.82,Delivered,99
4851,3,703,1723,2022-10-26,3,517.7,Delivered,81
4852,3,2361,159,2024-04-09,5,297.97,Delivered,126
4853,8,2721,1981,2024-12-25,2,629.62,Delivered,148
4854,2,965,1735,2023-01-26,4,598.3,Delivered,111
4855,4,2569,962,2022-04-26,2,761.49,Delivered,56
4856,2,1710,1315,2023-04-12,1,119.59,Delivered,137
4857,4,1228,1668,2023-06-09,3,333.79,Delivered,57
4858,4,998,708,2022-09-01,4,254.43,Delivered,45
4859,8,1308,822,2023-06-01,4,305.94,Delivered,42
4860,7,1634,667,2022-04-18,5,583.34,Delivered,53
4861,3,1034,150,2023-11-21,5,264.48,Delivered,56
4862,4,1179,387,2022-01-12,3,501.6,Delivered,44
4863,4,1928,1308,2023-01-22,3,229.17,Delivered,111
4864,2,1681,1576,2023-08-03,4,938.5,Delivered,57
4865,4,1228,752,2023-01-01,5,934.72,Delivered,102
4866,2,1359,32,2023-10-01,2,127.04,Delivered,106
4867,4,2432,679,2024-01-13,5,959.28,Delivered,30
4868,4,59,1613,2025-05-22,1,556.92,Delivered,82
4869,1,3000,1827,2022-09-27,5,843.76,Delivered,75
4870,2,1674,604,2024-09-14,1,173.42,Delivered,101
4871,2,1129,1477,2023-07-04,5,339.29,Delivered,122
4872,4,355,860,2024-03-03,2,349.78,Delivered,141
4873,6,2743,893,2022-07-06,2,498.15,Delivered,84
4874,2,976,145,2023-11-27,1,859.83,Delivered,102
4875,2,1636,47,2022-04-21,1,294.92,Delivered,87
4876,5,1518,724,2022-03-10,1,852.74,Delivered,33
4877,7,2763,710,2025-04-27,3,389.24,Delivered,136
4878,2,1997,1918,2022-01-20,1,904.91,Delivered,148
4879,4,1344,1361,2023-07-28,2,715.93,Delivered,51
4880,2,2083,1653,2023-08-25,3,309.26,Delivered,75
4881,3,2846,1006,2022-10-29,3,558.75,Delivered,129
4882,6,633,1764,2022-03-10,5,169.77,Delivered,91
4883,4,480,1571,2025-05-08,3,666.7,Delivered,141
4884,7,2890,1750,2025-01-21,5,775.46,Delivered,80
4885,7,1763,354,2022-05-17,2,575.53,Delivered,108
4886,8,2952,457,2024-09-10,5,321.66,Delivered,137
4887,1,519,951,2023-03-18,5,128.16,Delivered,145
4888,4,209,456,2024-02-18,5,310.36,Delivered,114
4889,4,903,2031,2022-10-22,4,544.03,Delivered,108
4890,1,1706,534,2023-08-08,1,807.67,Delivered,98
4891,3,1165,1812,2024-11-24,5,219.52,Delivered,136
4892,3,2876,1252,2023-12-26,3,410.68,Delivered,127
4893,7,1951,1168,2023-04-16,2,713.52,Delivered,67
4894,5,771,830,2024-08-25,4,667.07,Delivered,138
4895,8,171,683,2022-07-01,4,443.23,Delivered,58
4896,4,1221,159,2024-03-07,3,927.83,Delivered,83
4897,4,1453,140,2022-01-20,4,311.59,Delivered,132
4898,5,2483,1996,2022-04-28,3,299.18,Delivered,70
4899,4,437,1277,2023-09-10,1,479.99,Delivered,72
4900,1,1438,1935,2025-04-29,4,645.75,Delivered,144
4901,1,2582,1907,2022-08-11,5,632.89,Delivered,144
4902,4,2033,1360,2022-11-04,4,370.77,Delivered,150
4903,4,2203,1760,2024-04-19,1,541.74,Delivered,109
4904,1,2327,988,2022-07-18,4,322.68,Delivered,74
4905,2,874,1278,2022-09-11,3,453.79,Delivered,77
4906,8,2612,1875,2023-06-13,1,865.55,Delivered,69
4907,2,2915,462,2022-01-24,2,948.96,Delivered,78
4908,2,1784,1356,2022-05-07,3,706.6,Delivered,42
4909,4,649,404,2024-08-10,4,669.49,Delivered,130
4910,7,1022,361,2023-01-02,4,294.95,Delivered,35
4911,2,11,1264,2024-01-12,2,160.02,Delivered,58
4912,1,963,1273,2025-05-31,3,665.03,Delivered,147
4913,4,498,147,2024-04-12,1,984.06,Delivered,76
4914,4,1935,986,2023-12-11,3,678.08,Delivered,111
4915,3,2637,186,2024-08-03,4,488.17,Delivered,63
4916,4,2752,1276,2022-07-06,1,623.87,Delivered,89
4917,1,1542,610,2024-10-23,4,441.19,Delivered,128
4918,7,2408,1549,2023-06-03,5,578.43,Delivered,105
4919,4,1671,1001,2024-07-03,2,203.94,Delivered,72
4920,4,820,1350,2022-03-18,3,715.54,Delivered,96
4921,1,2589,792,2023-04-28,5,806.46,Delivered,98
4922,7,219,108,2022-03-02,5,919.35,Delivered,32
4923,1,246,1630,2023-03-25,1,858.52,Delivered,118
4924,8,254,21,2023-01-19,4,710.55,Delivered,139
4925,4,2037,472,2023-08-16,1,418.48,Delivered,85
4926,3,931,524,2022-08-29,4,813.18,Delivered,89
4927,8,751,1128,2023-11-24,4,879.77,Delivered,115
4928,8,619,2025,2022-10-26,1,279.67,Delivered,69
4929,8,620,153,2022-06-16,3,708.02,Delivered,124
4930,8,1080,1246,2023-12-12,1,208.1,Delivered,105
4931,6,2941,185,2024-11-12,1,639.19,Delivered,109
4932,2,1111,1743,2024-02-25,5,832.03,Delivered,66
4933,4,2221,1497,2022-09-19,1,755.83,Delivered,38
4934,2,2265,999,2022-07-27,4,118.46,Delivered,117
4935,4,189,491,2023-09-16,5,408.28,Delivered,73
4936,1,172,695,2024-07-20,5,742.9,Delivered,114
4937,4,556,961,2024-07-02,1,298.18,Delivered,62
4938,7,2964,570,2023-05-27,5,936.38,Delivered,98
4939,6,2711,336,2023-02-28,4,446.93,Delivered,73
4940,1,651,563,2022-03-07,1,997.9,Delivered,100
4941,2,374,304,2024-12-03,3,292.3,Delivered,43
4942,2,2844,1265,2024-12-24,3,785.02,Delivered,68
4943,2,1020,686,2023-04-01,4,495.42,Delivered,55
4944,2,245,1607,2023-01-07,1,615.51,Delivered,36
4945,6,724,727,2023-01-16,1,376.96,Delivered,77
4946,2,456,702,2025-03-26,3,341.56,Delivered,52
4947,3,824,1219,2023-08-20,2,989.35,Delivered,127
4948,3,1046,692,2024-06-05,2,461.55,Delivered,121
4949,6,1175,1684,2022-05-09,4,179.11,Delivered,120
4950,6,1532,1934,2022-05-01,3,807.74,Delivered,67
4951,4,1421,1961,2022-12-06,4,414.8,Delivered,86
4952,4,578,462,2022-09-09,2,625.85,Delivered,54
4953,1,155,1445,2022-03-28,1,127.25,Delivered,78
4954,7,1863,796,2023-03-04,3,934.64,Delivered,85
4955,3,1515,301,2024-10-25,4,487.18,Delivered,93
4956,4,1019,1975,2022-09-14,1,204.88,Delivered,36
4957,4,2009,3,2022-12-23,3,821.81,Delivered,48
4958,1,2663,1610,2024-12-27,2,501.65,Delivered,62
4959,3,878,718,2022-08-15,3,471.44,Delivered,68
4960,8,1526,820,2024-07-23,5,816.79,Delivered,63
4961,1,489,848,2023-06-27,1,379.67,Delivered,32
4962,4,512,63,2024-09-03,2,990.63,Delivered,55
4963,1,1390,830,2024-07-12,1,131.38,Delivered,124
4964,4,95,11,2023-01-09,3,120.22,Delivered,112
4965,4,702,1907,2022-09-28,1,983.2,Delivered,37
4966,4,131,342,2022-05-19,5,731.38,Delivered,82
4967,8,2877,1203,2025-02-25,2,387.27,Delivered,59
4968,5,624,1581,2022-03-23,2,641.65,Delivered,115
4969,2,1830,501,2024-08-03,2,449.01,Delivered,88
4970,1,1439,1248,2023-11-08,1,918.12,Delivered,86
4971,3,1046,516,2022-07-21,5,108.19,Delivered,75
4972,6,565,1182,2022-10-11,4,851.79,Delivered,121
4973,2,2741,1729,2024-11-13,5,623.16,Delivered,123
4974,4,2255,626,2023-08-01,2,442.43,Delivered,116
4975,1,1812,1954,2024-03-29,2,983.87,Delivered,97
4976,2,1204,239,2023-11-01,1,844.77,Delivered,54
4977,2,2878,906,2024-02-13,1,578.85,Delivered,58
4978,2,2132,2008,2024-09-28,1,658.72,Delivered,84
4979,7,1332,1566,2024-01-27,4,622.23,Delivered,30
4980,1,1343,1484,2022-11-05,3,284.47,Delivered,46
4981,6,2802,702,2025-01-19,1,925.16,Delivered,89
4982,8,945,1264,2022-04-23,5,864.32,Delivered,66
4983,6,1030,514,2022-10-06,3,730.41,Delivered,44
4984,4,810,474,2022-10-08,5,551.94,Delivered,68
4985,4,2929,32,2024-06-14,1,802.13,Delivered,39
4986,7,1763,558,2024-03-26,3,126.27,Delivered,80
4987,1,490,1428,2023-07-22,4,981.47,Delivered,68
4988,8,1557,199,2022-04-01,2,692.38,Delivered,119
4989,7,2595,721,2022-11-05,1,248.17,Delivered,126
4990,8,2347,834,2024-10-08,2,242.84,Delivered,139
4991,4,883,97,2022-01-27,2,138.22,Delivered,53
4992,8,630,991,2024-12-21,1,730.54,Delivered,69
4993,7,2725,862,2024-03-10,5,392.05,Delivered,98
4994,4,1348,1548,2025-02-22,1,850.65,Delivered,149
4995,1,285,231,2023-08-15,4,658.74,Delivered,134
4996,8,1650,515,2025-05-10,5,393.88,Delivered,35
4997,6,839,1101,2022-04-28,4,161.29,Delivered,130
4998,1,1236,699,2025-03-01,3,172.96,Delivered,147
4999,4,515,709,2024-05-06,3,591.37,Delivered,67
5000,7,2700,1887,2025-04-27,3,410.45,Delivered,137
5001,8,1240,435,2024-12-27,2,619.04,Delivered,79
5002,5,133,859,2023-11-11,4,823.75,Delivered,96
5003,5,1169,1469,2022-05-12,5,797.45,Delivered,124
5004,5,1467,1027,2022-02-05,5,761.48,Delivered,104
5005,4,1659,1470,2025-04-19,5,874.86,Delivered,45
5006,3,1097,20,2023-10-05,3,897.42,Delivered,118
5007,4,2580,927,2024-06-07,1,169.91,Delivered,75
5008,6,2628,1080,2023-03-08,2,713.72,Delivered,148
5009,5,1044,1283,2024-12-16,5,224.79,Delivered,43
5010,3,1537,116,2024-04-14,1,973.96,Delivered,80
5011,4,585,378,2024-03-09,4,934.59,Delivered,142
5012,2,511,112,2022-04-05,2,105.37,Delivered,109
5013,4,42,1498,2025-03-22,5,493.7,Delivered,75
5014,2,1788,473,2023-06-03,1,351.12,Delivered,147
5015,8,1635,132,2023-12-09,1,348.72,Delivered,86
5016,8,1556,1541,2022-06-03,1,933.38,Delivered,89
5017,7,1110,1606,2022-04-18,1,547.33,Delivered,132
5018,6,2430,941,2024-09-28,5,252.79,Delivered,140
5019,3,1709,1972,2022-02-20,5,722.81,Delivered,93
5020,4,2395,1046,2024-08-21,1,712.71,Delivered,44
5021,3,520,968,2023-10-18,1,553.67,Delivered,77
5022,3,428,1755,2024-06-04,1,666.46,Delivered,118
5023,8,2905,1212,2025-03-03,3,656.42,Delivered,109
5024,7,469,1098,2023-06-13,1,791.0,Delivered,33
5025,2,923,1057,2022-07-31,1,397.02,Delivered,146
5026,3,1678,1425,2022-09-22,5,706.32,Delivered,50
5027,4,2564,1788,2024-02-24,2,212.85,Delivered,32
5028,8,1751,803,2023-10-09,3,335.26,Delivered,81
5029,2,1991,649,2023-05-19,4,447.05,Delivered,95
5030,2,1182,263,2022-07-09,2,956.51,Delivered,99
5031,5,167,1012,2022-01-21,2,548.11,Delivered,118
5032,1,1220,781,2022-05-24,4,438.09,Delivered,120
5033,4,2608,542,2024-01-09,1,958.17,Delivered,96
5034,2,1094,1093,2024-05-31,2,878.79,Delivered,102
5035,2,603,291,2022-02-06,2,593.44,Delivered,59
5036,4,233,809,2022-02-18,5,661.75,Delivered,42
5037,2,2726,607,2024-10-16,1,872.53,Delivered,142
5038,4,425,1896,2022-11-05,4,194.16,Delivered,91
5039,1,114,1760,2024-08-03,2,477.3,Delivered,147
5040,8,1342,847,2024-11-09,3,693.3,Delivered,31
5041,4,694,1122,2024-04-04,2,878.53,Delivered,104
5042,4,1522,1079,2022-09-04,4,382.9,Delivered,145
5043,4,1598,89,2022-03-31,3,632.18,Delivered,89
5044,7,1385,1522,2024-02-10,1,851.69,Delivered,126
5045,4,595,530,2023-04-09,3,274.47,Delivered,106
5046,4,1691,1300,2023-07-05,3,192.37,Delivered,38
5047,5,728,279,2023-12-11,3,105.48,Delivered,134
5048,1,548,762,2025-05-09,4,503.94,Delivered,51
5049,6,1096,1820,2025-01-04,5,267.05,Delivered,89
5050,3,1347,1750,2024-06-24,4,947.22,Delivered,65
5051,4,2944,1792,2024-12-19,3,370.69,Delivered,148
5052,6,2405,261,2023-08-29,3,276.82,Delivered,44
5053,6,273,1652,2022-11-20,1,126.58,Delivered,65
5054,2,1383,2036,2024-02-28,5,590.34,Delivered,146
5055,4,2002,133,2023-03-27,2,527.25,Delivered,61
5056,4,661,594,2022-03-09,2,912.23,Delivered,82
5057,5,2590,611,2023-03-09,5,167.26,Delivered,56
5058,2,319,15,2024-10-01,3,646.32,Delivered,122
5059,4,2879,1757,2023-09-04,1,230.87,Delivered,83
5060,4,2268,292,2024-01-26,2,804.47,Delivered,47
5061,2,2374,1443,2024-06-29,3,943.59,Delivered,91
5062,5,822,1556,2022-07-08,5,865.22,Delivered,101
5063,8,863,1519,2023-08-09,2,960.48,Delivered,109
5064,4,462,106,2025-04-24,5,513.24,Delivered,37
5065,4,232,1741,2024-05-10,1,517.23,Delivered,77
5066,4,506,1020,2023-06-04,4,417.63,Delivered,76
5067,1,2808,1261,2025-02-03,5,131.6,Delivered,121
5068,4,798,1113,2024-07-08,2,941.54,Delivered,149
5069,5,1222,1323,2023-11-10,2,761.75,Delivered,89
5070,8,2467,536,2022-01-28,4,639.26,Delivered,56
5071,4,216,1858,2022-02-06,4,875.42,Delivered,39
5072,8,1401,508,2022-09-08,2,797.76,Delivered,130
5073,6,40,9,2024-11-03,4,822.58,Delivered,123
5074,7,2388,1057,2024-11-07,3,650.58,Delivered,105
5075,4,1617,635,2022-07-22,4,323.27,Delivered,124
5076,4,168,1610,2022-11-06,2,264.05,Delivered,51
5077,2,2754,1817,2024-02-06,2,733.29,Delivered,141
5078,4,2580,1963,2025-05-05,5,935.05,Delivered,36
5079,5,1604,575,2024-03-23,3,902.95,Delivered,54
5080,5,1736,1034,2023-05-30,5,417.21,Delivered,72
5081,4,163,867,2022-05-17,4,794.37,Delivered,145
5082,3,2938,18,2022-10-14,5,951.86,Delivered,35
5083,8,1832,2017,2025-05-20,2,366.04,Delivered,104
5084,4,1281,1914,2025-05-12,4,470.15,Delivered,106
5085,7,2779,503,2023-01-28,5,534.23,Delivered,115
5086,4,327,585,2022-02-20,3,680.0,Delivered,121
5087,3,1123,658,2022-03-06,1,214.42,Delivered,115
5088,7,2725,1566,2025-04-05,3,383.47,Delivered,122
5089,4,505,109,2025-05-19,5,798.82,Delivered,149
5090,4,1144,478,2022-10-12,4,279.87,Delivered,146
5091,3,1978,228,2024-12-26,1,272.27,Delivered,58
5092,4,764,571,2025-02-14,5,827.83,Delivered,115
5093,3,183,1605,2023-02-28,2,968.8,Delivered,54
5094,4,1764,1097,2025-04-13,3,171.19,Delivered,62
5095,4,702,913,2023-01-22,5,848.9,Delivered,130
5096,4,748,1268,2022-05-28,1,760.08,Delivered,112
5097,3,2908,1264,2024-06-19,5,393.61,Delivered,46
5098,3,2913,1731,2024-07-02,1,279.51,Delivered,53
5099,4,2439,1219,2024-05-11,3,647.78,Delivered,123
5100,5,1627,1406,2022-05-25,4,506.52,Delivered,129
5101,1,1334,738,2024-05-05,5,526.61,Delivered,89
5102,8,2278,109,2024-11-11,4,683.01,Delivered,34
5103,8,2978,695,2023-12-18,5,635.7,Delivered,146
5104,4,837,753,2023-01-23,1,634.34,Delivered,64
5105,6,2459,334,2025-01-21,1,824.9,Delivered,122
5106,5,1311,795,2024-03-14,4,430.47,Delivered,141
5107,2,1315,482,2025-05-04,5,707.86,Delivered,79
5108,1,662,118,2024-03-28,2,383.63,Delivered,59
5109,6,217,1990,2024-05-17,2,838.56,Delivered,77
5110,4,2879,955,2024-09-10,5,270.97,Delivered,33
5111,3,1686,500,2023-10-09,1,121.41,Delivered,126
5112,4,614,932,2024-09-14,4,314.99,Delivered,107
5113,7,1776,1694,2023-08-06,1,236.08,Delivered,116
5114,4,66,210,2024-08-01,2,341.68,Delivered,31
5115,4,1559,999,2025-03-02,2,572.48,Delivered,97
5116,2,976,667,2022-06-13,1,549.94,Delivered,148
5117,2,2337,1585,2022-09-24,1,351.45,Delivered,83
5118,3,1411,1327,2022-02-21,5,940.66,Delivered,112
5119,1,1666,1708,2022-11-05,1,192.63,Delivered,93
5120,3,1225,740,2024-03-06,1,710.43,Delivered,123
5121,4,783,1982,2022-04-06,5,816.8,Delivered,100
5122,3,687,506,2022-12-17,1,758.73,Delivered,89
5123,4,238,316,2022-02-07,2,882.12,Delivered,78
5124,8,2464,1039,2022-08-05,1,227.2,Delivered,30
5125,5,1473,1282,2025-05-20,3,658.75,Delivered,92
5126,7,852,1023,2023-05-08,1,960.76,Delivered,86
5127,4,844,1674,2022-02-14,5,955.27,Delivered,137
5128,6,2355,1641,2025-03-12,5,386.42,Delivered,149
5129,4,2790,805,2025-05-09,1,830.05,Delivered,133
5130,4,2843,692,2022-02-25,4,711.02,Delivered,72
5131,6,688,234,2024-08-05,4,314.26,Delivered,65
5132,4,2198,146,2022-05-21,3,198.33,Delivered,118
5133,3,2242,1794,2022-10-15,2,779.09,Delivered,52
5134,3,325,604,2022-11-06,5,185.78,Delivered,51
5135,1,1227,641,2023-07-28,3,863.15,Delivered,135
5136,6,827,1348,2023-07-02,4,127.96,Delivered,36
5137,2,1632,987,2023-01-23,2,308.19,Delivered,149
5138,4,2971,114,2025-03-02,1,813.49,Delivered,40
5139,8,939,1183,2024-07-25,1,736.69,Delivered,81
5140,4,2717,17,2023-06-18,2,985.78,Delivered,76
5141,4,1841,563,2023-01-12,4,841.38,Delivered,131
5142,7,2678,1487,2024-05-18,3,817.06,Delivered,40
5143,3,2846,1827,2023-09-05,3,515.93,Delivered,53
5144,3,1797,70,2024-08-06,1,907.54,Delivered,102
5145,4,960,1943,2023-02-28,2,236.07,Delivered,109
5146,7,2945,707,2022-09-21,5,961.73,Delivered,79
5147,4,1302,1666,2024-06-11,5,182.1,Delivered,88
5148,4,304,815,2022-09-26,4,426.09,Delivered,41
5149,4,1517,641,2024-06-13,5,518.08,Delivered,134
5150,4,1933,556,2023-03-08,1,790.99,Delivered,139
5151,4,650,1767,2022-03-21,3,194.53,Delivered,139
5152,6,1090,855,2024-08-08,3,309.48,Delivered,40
5153,4,1626,1058,2022-03-26,1,710.29,Delivered,149
5154,4,2106,1548,2024-09-18,2,866.59,Delivered,42
5155,2,10,1424,2023-03-27,5,773.51,Delivered,31
5156,1,2325,1779,2023-05-01,5,482.47,Delivered,150
5157,1,449,358,2025-05-13,3,846.99,Delivered,144
5158,4,2113,406,2022-11-29,1,573.15,Delivered,86
5159,5,858,734,2024-07-17,1,475.53,Delivered,49
5160,4,323,632,2024-09-18,5,230.66,Delivered,52
5161,4,1853,1160,2025-05-13,5,181.12,Delivered,67
5162,7,1050,656,2024-01-04,3,440.75,Delivered,86
5163,6,2173,1756,2024-04-23,3,522.14,Delivered,69
5164,8,608,1696,2022-07-23,4,637.44,Delivered,114
5165,6,516,65,2022-09-23,2,699.82,Delivered,122
5166,4,636,1765,2022-10-11,3,605.97,Delivered,61
5167,4,704,347,2023-06-19,1,890.18,Delivered,73
5168,4,1704,847,2022-12-22,1,636.4,Delivered,56
5169,7,162,1468,2023-04-25,4,490.37,Delivered,71
5170,3,356,1889,2023-01-18,5,203.52,Delivered,34
5171,3,2225,123,2023-10-12,1,418.96,Delivered,124
5172,2,224,1293,2022-05-18,2,545.81,Delivered,130
5173,5,1142,1440,2024-01-08,5,519.67,Delivered,46
5174,2,2233,2030,2022-07-06,1,692.27,Delivered,144
5175,4,1675,680,2024-07-07,3,883.14,Delivered,58
5176,7,4,1870,2024-06-12,2,601.5,Delivered,53
5177,4,1033,733,2022-09-28,4,470.14,Delivered,126
5178,4,1726,1490,2023-04-03,4,400.26,Delivered,59
5179,4,1621,1356,2023-09-06,5,214.2,Delivered,131
5180,4,49,1626,2022-05-28,3,243.37,Delivered,112
5181,7,97,1584,2024-02-04,2,945.73,Delivered,112
5182,2,1055,1030,2023-07-22,3,833.92,Delivered,48
5183,4,95,829,2024-02-12,2,747.72,Delivered,144
5184,4,2874,133,2023-12-29,5,402.0,Delivered,91
5185,2,874,1752,2025-03-29,2,490.98,Delivered,108
5186,8,2721,352,2022-11-23,4,745.34,Delivered,92
5187,4,1616,704,2023-06-07,5,617.05,Delivered,91
5188,6,27,240,2025-03-12,2,669.68,Delivered,91
5189,5,2403,1893,2024-07-10,4,601.9,Delivered,96
5190,1,2273,1709,2022-08-09,2,259.39,Delivered,66
5191,8,572,594,2025-05-29,3,946.49,Delivered,121
5192,3,440,715,2022-02-26,4,112.87,Delivered,69
5193,6,2508,684,2022-03-30,1,356.08,Delivered,130
5194,2,1490,1032,2025-01-06,4,169.71,Delivered,71
5195,6,2138,1904,2023-11-13,2,922.85,Delivered,115
5196,4,597,969,2023-02-25,1,494.65,Delivered,126
5197,8,1796,515,2022-01-21,3,178.29,Delivered,126
5198,5,2914,1364,2024-07-25,2,894.26,Delivered,39
5199,5,563,810,2025-01-29,3,555.69,Delivered,118
5200,4,2349,1644,2025-01-24,2,702.41,Delivered,36
5201,1,120,1462,2024-10-15,3,464.51,Delivered,122
5202,4,378,1614,2025-04-11,1,526.74,Delivered,43
5203,4,312,434,2024-02-22,5,996.74,Delivered,77
5204,4,2843,1864,2022-07-02,5,694.22,Delivered,59
5205,2,2849,2019,2022-09-02,4,865.61,Delivered,127
5206,1,2362,1320,2022-09-28,3,926.21,Delivered,96
5207,1,548,1330,2024-02-05,1,320.65,Delivered,101
5208,3,379,857,2024-11-28,3,215.3,Delivered,64
5209,3,399,242,2024-11-10,3,509.26,Delivered,97
5210,4,2085,698,2024-11-29,2,307.14,Delivered,145
5211,4,1313,190,2022-06-29,4,559.79,Delivered,63
5212,4,123,17,2023-03-01,4,813.78,Delivered,78
5213,7,1776,453,2022-10-26,3,667.57,Delivered,137
5214,7,2381,1809,2024-04-08,1,679.03,Delivered,144
5215,4,2411,1741,2024-03-09,2,558.35,Delivered,124
5216,7,2572,300,2025-04-05,1,512.85,Delivered,144
5217,8,2471,174,2023-10-30,2,761.69,Delivered,42
5218,4,1653,693,2023-09-24,4,435.75,Delivered,79
5219,6,2430,782,2025-05-07,5,254.87,Delivered,87
5220,3,440,172,2023-08-17,5,781.69,Delivered,82
5221,4,2767,813,2022-03-31,5,210.23,Delivered,46
5222,6,2802,1977,2022-11-05,3,576.03,Delivered,72
5223,4,366,1973,2022-09-15,5,678.01,Delivered,139
5224,4,964,1001,2025-02-13,4,756.28,Delivered,96
5225,3,971,1601,2025-03-18,4,390.08,Delivered,113
5226,4,1298,971,2025-03-24,3,608.22,Delivered,116
5227,5,1741,1210,2025-03-01,1,636.17,Delivered,136
5228,3,2006,1553,2024-10-10,2,595.04,Delivered,102
5229,4,1858,617,2024-09-18,5,477.23,Delivered,74
5230,1,549,1540,2023-04-04,1,855.09,Delivered,72
5231,2,2532,1557,2023-07-02,1,941.18,Delivered,55
5232,8,2456,493,2023-04-07,3,177.72,Delivered,124
5233,1,1589,1804,2023-02-06,5,109.32,Delivered,140
5234,4,7,1134,2023-04-01,4,624.47,Delivered,42
5235,4,1745,1214,2024-11-04,4,861.97,Delivered,68
